id,date,item,sales
16371,2017-10-30,9,32
16372,2017-10-31,9,50
16373,2017-11-01,9,61
16374,2017-11-02,9,39
16375,2017-11-03,9,66
16376,2017-11-04,9,59
16377,2017-11-05,9,62
16378,2017-11-06,9,50
16379,2017-11-07,9,48
16380,2017-11-08,9,44
16381,2017-11-09,9,40
16382,2017-11-10,9,57
16383,2017-11-11,9,66
16384,2017-11-12,9,59
16385,2017-11-13,9,42
16386,2017-11-14,9,41
16387,2017-11-15,9,40
16388,2017-11-16,9,74
16389,2017-11-17,9,54
16390,2017-11-18,9,59
16391,2017-11-19,9,56
16392,2017-11-20,9,35
16393,2017-11-21,9,62
16394,2017-11-22,9,48
16395,2017-11-23,9,50
16396,2017-11-24,9,61
16397,2017-11-25,9,64
16398,2017-11-26,9,58
16399,2017-11-27,9,50
16400,2017-11-28,9,64
16401,2017-11-29,9,53
16402,2017-11-30,9,53
16403,2017-12-01,9,51
16404,2017-12-02,9,44
16405,2017-12-03,9,40
16406,2017-12-04,9,27
16407,2017-12-05,9,30
16408,2017-12-06,9,27
16409,2017-12-07,9,46
16410,2017-12-08,9,51
16411,2017-12-09,9,33
16412,2017-12-10,9,49
16413,2017-12-11,9,33
16414,2017-12-12,9,51
16415,2017-12-13,9,28
16416,2017-12-14,9,42
16417,2017-12-15,9,36
16418,2017-12-16,9,39
16419,2017-12-17,9,44
16420,2017-12-18,9,26
16421,2017-12-19,9,40
16422,2017-12-20,9,37
16423,2017-12-21,9,33
16424,2017-12-22,9,39
16425,2017-12-23,9,40
16426,2017-12-24,9,37
16427,2017-12-25,9,35
16428,2017-12-26,9,30
16429,2017-12-27,9,37
16430,2017-12-28,9,34
16431,2017-12-29,9,46
16432,2017-12-30,9,37
16433,2017-12-31,9,50
16434,2013-01-01,10,37
16435,2013-01-02,10,34
16436,2013-01-03,10,32
16437,2013-01-04,10,45
16438,2013-01-05,10,35
16439,2013-01-06,10,54
16440,2013-01-07,10,37
16441,2013-01-08,10,37
16442,2013-01-09,10,32
16443,2013-01-10,10,36
16444,2013-01-11,10,33
16445,2013-01-12,10,36
16446,2013-01-13,10,36
16447,2013-01-14,10,26
16448,2013-01-15,10,24
16449,2013-01-16,10,41
16450,2013-01-17,10,35
16451,2013-01-18,10,37
16452,2013-01-19,10,45
16453,2013-01-20,10,40
16454,2013-01-21,10,26
16455,2013-01-22,10,37
16456,2013-01-23,10,47
16457,2013-01-24,10,46
16458,2013-01-25,10,42
16459,2013-01-26,10,38
16460,2013-01-27,10,38
16461,2013-01-28,10,18
16462,2013-01-29,10,33
16463,2013-01-30,10,26
16464,2013-01-31,10,38
16465,2013-02-01,10,45
16466,2013-02-02,10,34
16467,2013-02-03,10,42
16468,2013-02-04,10,38
16469,2013-02-05,10,42
16470,2013-02-06,10,39
16471,2013-02-07,10,44
16472,2013-02-08,10,47
16473,2013-02-09,10,48
16474,2013-02-10,10,41
16475,2013-02-11,10,16
16476,2013-02-12,10,41
16477,2013-02-13,10,33
16478,2013-02-14,10,33
16479,2013-02-15,10,51
16480,2013-02-16,10,37
16481,2013-02-17,10,58
16482,2013-02-18,10,31
16483,2013-02-19,10,39
16484,2013-02-20,10,46
16485,2013-02-21,10,41
16486,2013-02-22,10,56
16487,2013-02-23,10,38
16488,2013-02-24,10,49
16489,2013-02-25,10,28
16490,2013-02-26,10,42
16491,2013-02-27,10,29
16492,2013-02-28,10,44
16493,2013-03-01,10,56
16494,2013-03-02,10,49
16495,2013-03-03,10,60
16496,2013-03-04,10,38
16497,2013-03-05,10,52
16498,2013-03-06,10,50
16499,2013-03-07,10,49
16500,2013-03-08,10,60
16501,2013-03-09,10,70
16502,2013-03-10,10,70
16503,2013-03-11,10,43
16504,2013-03-12,10,55
16505,2013-03-13,10,39
16506,2013-03-14,10,44
16507,2013-03-15,10,44
16508,2013-03-16,10,49
16509,2013-03-17,10,59
16510,2013-03-18,10,40
16511,2013-03-19,10,49
16512,2013-03-20,10,40
16513,2013-03-21,10,45
16514,2013-03-22,10,39
16515,2013-03-23,10,57
16516,2013-03-24,10,59
16517,2013-03-25,10,41
16518,2013-03-26,10,49
16519,2013-03-27,10,35
16520,2013-03-28,10,54
16521,2013-03-29,10,68
16522,2013-03-30,10,56
16523,2013-03-31,10,80
16524,2013-04-01,10,47
16525,2013-04-02,10,49
16526,2013-04-03,10,54
16527,2013-04-04,10,62
16528,2013-04-05,10,63
16529,2013-04-06,10,67
16530,2013-04-07,10,75
16531,2013-04-08,10,35
16532,2013-04-09,10,61
16533,2013-04-10,10,48
16534,2013-04-11,10,55
16535,2013-04-12,10,53
16536,2013-04-13,10,61
16537,2013-04-14,10,71
16538,2013-04-15,10,46
16539,2013-04-16,10,52
16540,2013-04-17,10,59
16541,2013-04-18,10,60
16542,2013-04-19,10,52
16543,2013-04-20,10,54
16544,2013-04-21,10,69
16545,2013-04-22,10,40
16546,2013-04-23,10,60
16547,2013-04-24,10,54
16548,2013-04-25,10,65
16549,2013-04-26,10,63
16550,2013-04-27,10,61
16551,2013-04-28,10,67
16552,2013-04-29,10,50
16553,2013-04-30,10,64
16554,2013-05-01,10,56
16555,2013-05-02,10,51
16556,2013-05-03,10,69
16557,2013-05-04,10,54
16558,2013-05-05,10,63
16559,2013-05-06,10,48
16560,2013-05-07,10,59
16561,2013-05-08,10,65
16562,2013-05-09,10,73
16563,2013-05-10,10,50
16564,2013-05-11,10,63
16565,2013-05-12,10,58
16566,2013-05-13,10,50
16567,2013-05-14,10,52
16568,2013-05-15,10,39
16569,2013-05-16,10,67
16570,2013-05-17,10,62
16571,2013-05-18,10,73
16572,2013-05-19,10,76
16573,2013-05-20,10,53
16574,2013-05-21,10,50
16575,2013-05-22,10,57
16576,2013-05-23,10,62
16577,2013-05-24,10,75
16578,2013-05-25,10,64
16579,2013-05-26,10,78
16580,2013-05-27,10,57
16581,2013-05-28,10,48
16582,2013-05-29,10,49
16583,2013-05-30,10,45
16584,2013-05-31,10,59
16585,2013-06-01,10,86
16586,2013-06-02,10,65
16587,2013-06-03,10,41
16588,2013-06-04,10,60
16589,2013-06-05,10,65
16590,2013-06-06,10,67
16591,2013-06-07,10,87
16592,2013-06-08,10,82
16593,2013-06-09,10,91
16594,2013-06-10,10,64
16595,2013-06-11,10,70
16596,2013-06-12,10,44
16597,2013-06-13,10,61
16598,2013-06-14,10,60
16599,2013-06-15,10,85
16600,2013-06-16,10,76
16601,2013-06-17,10,59
16602,2013-06-18,10,57
16603,2013-06-19,10,71
16604,2013-06-20,10,72
16605,2013-06-21,10,70
16606,2013-06-22,10,74
16607,2013-06-23,10,83
16608,2013-06-24,10,60
16609,2013-06-25,10,58
16610,2013-06-26,10,49
16611,2013-06-27,10,61
16612,2013-06-28,10,71
16613,2013-06-29,10,68
16614,2013-06-30,10,74
16615,2013-07-01,10,51
16616,2013-07-02,10,54
16617,2013-07-03,10,77
16618,2013-07-04,10,84
16619,2013-07-05,10,62
16620,2013-07-06,10,85
16621,2013-07-07,10,89
16622,2013-07-08,10,62
16623,2013-07-09,10,65
16624,2013-07-10,10,66
16625,2013-07-11,10,57
16626,2013-07-12,10,69
16627,2013-07-13,10,77
16628,2013-07-14,10,83
16629,2013-07-15,10,63
16630,2013-07-16,10,77
16631,2013-07-17,10,63
16632,2013-07-18,10,66
16633,2013-07-19,10,67
16634,2013-07-20,10,73
16635,2013-07-21,10,79
16636,2013-07-22,10,49
16637,2013-07-23,10,44
16638,2013-07-24,10,62
16639,2013-07-25,10,55
16640,2013-07-26,10,76
16641,2013-07-27,10,77
16642,2013-07-28,10,66
16643,2013-07-29,10,53
16644,2013-07-30,10,69
16645,2013-07-31,10,63
16646,2013-08-01,10,59
16647,2013-08-02,10,73
16648,2013-08-03,10,65
16649,2013-08-04,10,72
16650,2013-08-05,10,51
16651,2013-08-06,10,66
16652,2013-08-07,10,51
16653,2013-08-08,10,70
16654,2013-08-09,10,55
16655,2013-08-10,10,71
16656,2013-08-11,10,76
16657,2013-08-12,10,54
16658,2013-08-13,10,55
16659,2013-08-14,10,52
16660,2013-08-15,10,51
16661,2013-08-16,10,61
16662,2013-08-17,10,68
16663,2013-08-18,10,72
16664,2013-08-19,10,52
16665,2013-08-20,10,56
16666,2013-08-21,10,59
16667,2013-08-22,10,51
16668,2013-08-23,10,66
16669,2013-08-24,10,68
16670,2013-08-25,10,62
16671,2013-08-26,10,48
16672,2013-08-27,10,70
16673,2013-08-28,10,73
16674,2013-08-29,10,63
16675,2013-08-30,10,45
16676,2013-08-31,10,59
16677,2013-09-01,10,61
16678,2013-09-02,10,52
16679,2013-09-03,10,40
16680,2013-09-04,10,42
16681,2013-09-05,10,69
16682,2013-09-06,10,66
16683,2013-09-07,10,59
16684,2013-09-08,10,86
16685,2013-09-09,10,42
16686,2013-09-10,10,47
16687,2013-09-11,10,60
16688,2013-09-12,10,50
16689,2013-09-13,10,78
16690,2013-09-14,10,59
16691,2013-09-15,10,69
16692,2013-09-16,10,52
16693,2013-09-17,10,60
16694,2013-09-18,10,59
16695,2013-09-19,10,59
16696,2013-09-20,10,61
16697,2013-09-21,10,75
16698,2013-09-22,10,67
16699,2013-09-23,10,41
16700,2013-09-24,10,64
16701,2013-09-25,10,47
16702,2013-09-26,10,63
16703,2013-09-27,10,56
16704,2013-09-28,10,63
16705,2013-09-29,10,71
16706,2013-09-30,10,43
16707,2013-10-01,10,37
16708,2013-10-02,10,61
16709,2013-10-03,10,55
16710,2013-10-04,10,66
16711,2013-10-05,10,48
16712,2013-10-06,10,71
16713,2013-10-07,10,57
16714,2013-10-08,10,58
16715,2013-10-09,10,54
16716,2013-10-10,10,56
16717,2013-10-11,10,70
16718,2013-10-12,10,65
16719,2013-10-13,10,65
16720,2013-10-14,10,41
16721,2013-10-15,10,44
16722,2013-10-16,10,60
16723,2013-10-17,10,59
16724,2013-10-18,10,74
16725,2013-10-19,10,60
16726,2013-10-20,10,68
16727,2013-10-21,10,44
16728,2013-10-22,10,59
16729,2013-10-23,10,57
16730,2013-10-24,10,60
16731,2013-10-25,10,58
16732,2013-10-26,10,59
16733,2013-10-27,10,76
16734,2013-10-28,10,42
16735,2013-10-29,10,57
16736,2013-10-30,10,58
16737,2013-10-31,10,56
16738,2013-11-01,10,59
16739,2013-11-02,10,61
16740,2013-11-03,10,58
16741,2013-11-04,10,37
16742,2013-11-05,10,52
16743,2013-11-06,10,67
16744,2013-11-07,10,55
16745,2013-11-08,10,53
16746,2013-11-09,10,63
16747,2013-11-10,10,76
16748,2013-11-11,10,39
16749,2013-11-12,10,56
16750,2013-11-13,10,69
16751,2013-11-14,10,54
16752,2013-11-15,10,63
16753,2013-11-16,10,78
16754,2013-11-17,10,64
16755,2013-11-18,10,59
16756,2013-11-19,10,47
16757,2013-11-20,10,60
16758,2013-11-21,10,64
16759,2013-11-22,10,50
16760,2013-11-23,10,68
16761,2013-11-24,10,74
16762,2013-11-25,10,40
16763,2013-11-26,10,62
16764,2013-11-27,10,49
16765,2013-11-28,10,54
16766,2013-11-29,10,76
16767,2013-11-30,10,64
16768,2013-12-01,10,51
16769,2013-12-02,10,32
16770,2013-12-03,10,30
16771,2013-12-04,10,33
16772,2013-12-05,10,41
16773,2013-12-06,10,52
16774,2013-12-07,10,51
16775,2013-12-08,10,53
16776,2013-12-09,10,37
16777,2013-12-10,10,35
16778,2013-12-11,10,41
16779,2013-12-12,10,34
16780,2013-12-13,10,51
16781,2013-12-14,10,46
16782,2013-12-15,10,45
16783,2013-12-16,10,31
16784,2013-12-17,10,39
16785,2013-12-18,10,38
16786,2013-12-19,10,39
16787,2013-12-20,10,39
16788,2013-12-21,10,46
16789,2013-12-22,10,46
16790,2013-12-23,10,32
16791,2013-12-24,10,45
16792,2013-12-25,10,48
16793,2013-12-26,10,27
16794,2013-12-27,10,39
16795,2013-12-28,10,34
16796,2013-12-29,10,43
16797,2013-12-30,10,34
16798,2013-12-31,10,47
16799,2014-01-01,10,33
16800,2014-01-02,10,45
16801,2014-01-03,10,49
16802,2014-01-04,10,52
16803,2014-01-05,10,57
16804,2014-01-06,10,35
16805,2014-01-07,10,45
16806,2014-01-08,10,40
16807,2014-01-09,10,46
16808,2014-01-10,10,47
16809,2014-01-11,10,52
16810,2014-01-12,10,41
16811,2014-01-13,10,29
16812,2014-01-14,10,31
16813,2014-01-15,10,38
16814,2014-01-16,10,50
16815,2014-01-17,10,49
16816,2014-01-18,10,59
16817,2014-01-19,10,50
16818,2014-01-20,10,29
16819,2014-01-21,10,40
16820,2014-01-22,10,42
16821,2014-01-23,10,46
16822,2014-01-24,10,50
16823,2014-01-25,10,39
16824,2014-01-26,10,54
16825,2014-01-27,10,31
16826,2014-01-28,10,46
16827,2014-01-29,10,42
16828,2014-01-30,10,57
16829,2014-01-31,10,51
16830,2014-02-01,10,67
16831,2014-02-02,10,65
16832,2014-02-03,10,30
16833,2014-02-04,10,43
16834,2014-02-05,10,41
16835,2014-02-06,10,42
16836,2014-02-07,10,55
16837,2014-02-08,10,50
16838,2014-02-09,10,61
16839,2014-02-10,10,29
16840,2014-02-11,10,44
16841,2014-02-12,10,52
16842,2014-02-13,10,49
16843,2014-02-14,10,62
16844,2014-02-15,10,52
16845,2014-02-16,10,58
16846,2014-02-17,10,38
16847,2014-02-18,10,41
16848,2014-02-19,10,45
16849,2014-02-20,10,54
16850,2014-02-21,10,49
16851,2014-02-22,10,51
16852,2014-02-23,10,53
16853,2014-02-24,10,39
16854,2014-02-25,10,40
16855,2014-02-26,10,46
16856,2014-02-27,10,55
16857,2014-02-28,10,61
16858,2014-03-01,10,50
16859,2014-03-02,10,80
16860,2014-03-03,10,47
16861,2014-03-04,10,53
16862,2014-03-05,10,59
16863,2014-03-06,10,51
16864,2014-03-07,10,58
16865,2014-03-08,10,58
16866,2014-03-09,10,71
16867,2014-03-10,10,38
16868,2014-03-11,10,60
16869,2014-03-12,10,52
16870,2014-03-13,10,66
16871,2014-03-14,10,62
16872,2014-03-15,10,54
16873,2014-03-16,10,68
16874,2014-03-17,10,50
16875,2014-03-18,10,47
16876,2014-03-19,10,54
16877,2014-03-20,10,58
16878,2014-03-21,10,50
16879,2014-03-22,10,72
16880,2014-03-23,10,66
16881,2014-03-24,10,47
16882,2014-03-25,10,54
16883,2014-03-26,10,58
16884,2014-03-27,10,58
16885,2014-03-28,10,61
16886,2014-03-29,10,46
16887,2014-03-30,10,70
16888,2014-03-31,10,49
16889,2014-04-01,10,65
16890,2014-04-02,10,46
16891,2014-04-03,10,63
16892,2014-04-04,10,52
16893,2014-04-05,10,75
16894,2014-04-06,10,89
16895,2014-04-07,10,59
16896,2014-04-08,10,55
16897,2014-04-09,10,66
16898,2014-04-10,10,65
16899,2014-04-11,10,84
16900,2014-04-12,10,64
16901,2014-04-13,10,87
16902,2014-04-14,10,43
16903,2014-04-15,10,63
16904,2014-04-16,10,57
16905,2014-04-17,10,69
16906,2014-04-18,10,68
16907,2014-04-19,10,80
16908,2014-04-20,10,71
16909,2014-04-21,10,61
16910,2014-04-22,10,66
16911,2014-04-23,10,56
16912,2014-04-24,10,71
16913,2014-04-25,10,61
16914,2014-04-26,10,88
16915,2014-04-27,10,71
16916,2014-04-28,10,54
16917,2014-04-29,10,73
16918,2014-04-30,10,74
16919,2014-05-01,10,74
16920,2014-05-02,10,90
16921,2014-05-03,10,65
16922,2014-05-04,10,75
16923,2014-05-05,10,58
16924,2014-05-06,10,63
16925,2014-05-07,10,58
16926,2014-05-08,10,55
16927,2014-05-09,10,64
16928,2014-05-10,10,82
16929,2014-05-11,10,111
16930,2014-05-12,10,59
16931,2014-05-13,10,79
16932,2014-05-14,10,73
16933,2014-05-15,10,72
16934,2014-05-16,10,72
16935,2014-05-17,10,86
16936,2014-05-18,10,88
16937,2014-05-19,10,59
16938,2014-05-20,10,61
16939,2014-05-21,10,55
16940,2014-05-22,10,74
16941,2014-05-23,10,67
16942,2014-05-24,10,70
16943,2014-05-25,10,84
16944,2014-05-26,10,45
16945,2014-05-27,10,74
16946,2014-05-28,10,67
16947,2014-05-29,10,78
16948,2014-05-30,10,81
16949,2014-05-31,10,91
16950,2014-06-01,10,87
16951,2014-06-02,10,62
16952,2014-06-03,10,66
16953,2014-06-04,10,75
16954,2014-06-05,10,77
16955,2014-06-06,10,83
16956,2014-06-07,10,89
16957,2014-06-08,10,89
16958,2014-06-09,10,71
16959,2014-06-10,10,65
16960,2014-06-11,10,70
16961,2014-06-12,10,66
16962,2014-06-13,10,67
16963,2014-06-14,10,84
16964,2014-06-15,10,104
16965,2014-06-16,10,51
16966,2014-06-17,10,59
16967,2014-06-18,10,61
16968,2014-06-19,10,73
16969,2014-06-20,10,81
16970,2014-06-21,10,82
16971,2014-06-22,10,100
16972,2014-06-23,10,55
16973,2014-06-24,10,65
16974,2014-06-25,10,73
16975,2014-06-26,10,75
16976,2014-06-27,10,68
16977,2014-06-28,10,80
16978,2014-06-29,10,86
16979,2014-06-30,10,59
16980,2014-07-01,10,82
16981,2014-07-02,10,78
16982,2014-07-03,10,70
16983,2014-07-04,10,98
16984,2014-07-05,10,71
16985,2014-07-06,10,116
16986,2014-07-07,10,82
16987,2014-07-08,10,78
16988,2014-07-09,10,73
16989,2014-07-10,10,81
16990,2014-07-11,10,96
16991,2014-07-12,10,86
16992,2014-07-13,10,89
16993,2014-07-14,10,62
16994,2014-07-15,10,81
16995,2014-07-16,10,65
16996,2014-07-17,10,90
16997,2014-07-18,10,78
16998,2014-07-19,10,86
16999,2014-07-20,10,80
17000,2014-07-21,10,55
17001,2014-07-22,10,67
17002,2014-07-23,10,89
17003,2014-07-24,10,88
17004,2014-07-25,10,89
17005,2014-07-26,10,96
17006,2014-07-27,10,85
17007,2014-07-28,10,53
17008,2014-07-29,10,77
17009,2014-07-30,10,71
17010,2014-07-31,10,91
17011,2014-08-01,10,76
17012,2014-08-02,10,76
17013,2014-08-03,10,85
17014,2014-08-04,10,67
17015,2014-08-05,10,67
17016,2014-08-06,10,70
17017,2014-08-07,10,74
17018,2014-08-08,10,66
17019,2014-08-09,10,86
17020,2014-08-10,10,95
17021,2014-08-11,10,46
17022,2014-08-12,10,58
17023,2014-08-13,10,61
17024,2014-08-14,10,78
17025,2014-08-15,10,84
17026,2014-08-16,10,81
17027,2014-08-17,10,86
17028,2014-08-18,10,55
17029,2014-08-19,10,70
17030,2014-08-20,10,79
17031,2014-08-21,10,56
17032,2014-08-22,10,73
17033,2014-08-23,10,74
17034,2014-08-24,10,92
17035,2014-08-25,10,53
17036,2014-08-26,10,58
17037,2014-08-27,10,69
17038,2014-08-28,10,54
17039,2014-08-29,10,97
17040,2014-08-30,10,94
17041,2014-08-31,10,108
17042,2014-09-01,10,67
17043,2014-09-02,10,66
17044,2014-09-03,10,70
17045,2014-09-04,10,58
17046,2014-09-05,10,74
17047,2014-09-06,10,69
17048,2014-09-07,10,91
17049,2014-09-08,10,47
17050,2014-09-09,10,54
17051,2014-09-10,10,51
17052,2014-09-11,10,65
17053,2014-09-12,10,63
17054,2014-09-13,10,77
17055,2014-09-14,10,97
17056,2014-09-15,10,49
17057,2014-09-16,10,68
17058,2014-09-17,10,65
17059,2014-09-18,10,71
17060,2014-09-19,10,74
17061,2014-09-20,10,76
17062,2014-09-21,10,92
17063,2014-09-22,10,69
17064,2014-09-23,10,74
17065,2014-09-24,10,58
17066,2014-09-25,10,75
17067,2014-09-26,10,55
17068,2014-09-27,10,55
17069,2014-09-28,10,89
17070,2014-09-29,10,56
17071,2014-09-30,10,72
17072,2014-10-01,10,64
17073,2014-10-02,10,55
17074,2014-10-03,10,64
17075,2014-10-04,10,71
17076,2014-10-05,10,60
17077,2014-10-06,10,49
17078,2014-10-07,10,47
17079,2014-10-08,10,49
17080,2014-10-09,10,56
17081,2014-10-10,10,52
17082,2014-10-11,10,81
17083,2014-10-12,10,88
17084,2014-10-13,10,50
17085,2014-10-14,10,62
17086,2014-10-15,10,65
17087,2014-10-16,10,59
17088,2014-10-17,10,64
17089,2014-10-18,10,77
17090,2014-10-19,10,60
17091,2014-10-20,10,39
17092,2014-10-21,10,69
17093,2014-10-22,10,70
17094,2014-10-23,10,69
17095,2014-10-24,10,79
17096,2014-10-25,10,80
17097,2014-10-26,10,81
17098,2014-10-27,10,37
17099,2014-10-28,10,49
17100,2014-10-29,10,52
17101,2014-10-30,10,87
17102,2014-10-31,10,61
17103,2014-11-01,10,94
17104,2014-11-02,10,84
17105,2014-11-03,10,44
17106,2014-11-04,10,66
17107,2014-11-05,10,67
17108,2014-11-06,10,77
17109,2014-11-07,10,66
17110,2014-11-08,10,59
17111,2014-11-09,10,93
17112,2014-11-10,10,46
17113,2014-11-11,10,53
17114,2014-11-12,10,61
17115,2014-11-13,10,73
17116,2014-11-14,10,71
17117,2014-11-15,10,88
17118,2014-11-16,10,77
17119,2014-11-17,10,72
17120,2014-11-18,10,49
17121,2014-11-19,10,85
17122,2014-11-20,10,63
17123,2014-11-21,10,71
17124,2014-11-22,10,66
17125,2014-11-23,10,80
17126,2014-11-24,10,62
17127,2014-11-25,10,58
17128,2014-11-26,10,58
17129,2014-11-27,10,65
17130,2014-11-28,10,102
17131,2014-11-29,10,90
17132,2014-11-30,10,78
17133,2014-12-01,10,44
17134,2014-12-02,10,60
17135,2014-12-03,10,37
17136,2014-12-04,10,44
17137,2014-12-05,10,61
17138,2014-12-06,10,47
17139,2014-12-07,10,40
17140,2014-12-08,10,37
17141,2014-12-09,10,46
17142,2014-12-10,10,43
17143,2014-12-11,10,61
17144,2014-12-12,10,46
17145,2014-12-13,10,59
17146,2014-12-14,10,53
17147,2014-12-15,10,31
17148,2014-12-16,10,46
17149,2014-12-17,10,42
17150,2014-12-18,10,52
17151,2014-12-19,10,51
17152,2014-12-20,10,55
17153,2014-12-21,10,62
17154,2014-12-22,10,40
17155,2014-12-23,10,38
17156,2014-12-24,10,46
17157,2014-12-25,10,38
17158,2014-12-26,10,53
17159,2014-12-27,10,41
17160,2014-12-28,10,55
17161,2014-12-29,10,38
17162,2014-12-30,10,34
17163,2014-12-31,10,39
17164,2015-01-01,10,40
17165,2015-01-02,10,50
17166,2015-01-03,10,46
17167,2015-01-04,10,55
17168,2015-01-05,10,39
17169,2015-01-06,10,42
17170,2015-01-07,10,59
17171,2015-01-08,10,50
17172,2015-01-09,10,43
17173,2015-01-10,10,63
17174,2015-01-11,10,59
17175,2015-01-12,10,40
17176,2015-01-13,10,42
17177,2015-01-14,10,38
17178,2015-01-15,10,50
17179,2015-01-16,10,46
17180,2015-01-17,10,56
17181,2015-01-18,10,47
17182,2015-01-19,10,33
17183,2015-01-20,10,44
17184,2015-01-21,10,32
17185,2015-01-22,10,45
17186,2015-01-23,10,47
17187,2015-01-24,10,64
17188,2015-01-25,10,56
17189,2015-01-26,10,32
17190,2015-01-27,10,49
17191,2015-01-28,10,44
17192,2015-01-29,10,56
17193,2015-01-30,10,47
17194,2015-01-31,10,36
17195,2015-02-01,10,49
17196,2015-02-02,10,34
17197,2015-02-03,10,47
17198,2015-02-04,10,44
17199,2015-02-05,10,41
17200,2015-02-06,10,50
17201,2015-02-07,10,56
17202,2015-02-08,10,50
17203,2015-02-09,10,30
17204,2015-02-10,10,49
17205,2015-02-11,10,52
17206,2015-02-12,10,48
17207,2015-02-13,10,55
17208,2015-02-14,10,53
17209,2015-02-15,10,52
17210,2015-02-16,10,35
17211,2015-02-17,10,45
17212,2015-02-18,10,28
17213,2015-02-19,10,63
17214,2015-02-20,10,51
17215,2015-02-21,10,68
17216,2015-02-22,10,49
17217,2015-02-23,10,44
17218,2015-02-24,10,53
17219,2015-02-25,10,63
17220,2015-02-26,10,47
17221,2015-02-27,10,53
17222,2015-02-28,10,48
17223,2015-03-01,10,60
17224,2015-03-02,10,41
17225,2015-03-03,10,43
17226,2015-03-04,10,58
17227,2015-03-05,10,63
17228,2015-03-06,10,64
17229,2015-03-07,10,72
17230,2015-03-08,10,64
17231,2015-03-09,10,52
17232,2015-03-10,10,51
17233,2015-03-11,10,59
17234,2015-03-12,10,56
17235,2015-03-13,10,69
17236,2015-03-14,10,64
17237,2015-03-15,10,66
17238,2015-03-16,10,43
17239,2015-03-17,10,49
17240,2015-03-18,10,61
17241,2015-03-19,10,50
17242,2015-03-20,10,49
17243,2015-03-21,10,69
17244,2015-03-22,10,87
17245,2015-03-23,10,56
17246,2015-03-24,10,58
17247,2015-03-25,10,62
17248,2015-03-26,10,55
17249,2015-03-27,10,71
17250,2015-03-28,10,55
17251,2015-03-29,10,72
17252,2015-03-30,10,54
17253,2015-03-31,10,41
17254,2015-04-01,10,62
17255,2015-04-02,10,70
17256,2015-04-03,10,72
17257,2015-04-04,10,85
17258,2015-04-05,10,75
17259,2015-04-06,10,60
17260,2015-04-07,10,51
17261,2015-04-08,10,56
17262,2015-04-09,10,65
17263,2015-04-10,10,74
17264,2015-04-11,10,81
17265,2015-04-12,10,90
17266,2015-04-13,10,70
17267,2015-04-14,10,57
17268,2015-04-15,10,52
17269,2015-04-16,10,60
17270,2015-04-17,10,78
17271,2015-04-18,10,78
17272,2015-04-19,10,92
17273,2015-04-20,10,63
17274,2015-04-21,10,49
17275,2015-04-22,10,55
17276,2015-04-23,10,72
17277,2015-04-24,10,90
17278,2015-04-25,10,81
17279,2015-04-26,10,88
17280,2015-04-27,10,53
17281,2015-04-28,10,51
17282,2015-04-29,10,62
17283,2015-04-30,10,68
17284,2015-05-01,10,93
17285,2015-05-02,10,84
17286,2015-05-03,10,98
17287,2015-05-04,10,67
17288,2015-05-05,10,71
17289,2015-05-06,10,65
17290,2015-05-07,10,81
17291,2015-05-08,10,77
17292,2015-05-09,10,92
17293,2015-05-10,10,102
17294,2015-05-11,10,57
17295,2015-05-12,10,49
17296,2015-05-13,10,75
17297,2015-05-14,10,61
17298,2015-05-15,10,95
17299,2015-05-16,10,87
17300,2015-05-17,10,111
17301,2015-05-18,10,68
17302,2015-05-19,10,65
17303,2015-05-20,10,66
17304,2015-05-21,10,81
17305,2015-05-22,10,91
17306,2015-05-23,10,90
17307,2015-05-24,10,84
17308,2015-05-25,10,62
17309,2015-05-26,10,65
17310,2015-05-27,10,77
17311,2015-05-28,10,68
17312,2015-05-29,10,83
17313,2015-05-30,10,103
17314,2015-05-31,10,79
17315,2015-06-01,10,64
17316,2015-06-02,10,69
17317,2015-06-03,10,68
17318,2015-06-04,10,86
17319,2015-06-05,10,85
17320,2015-06-06,10,96
17321,2015-06-07,10,104
17322,2015-06-08,10,53
17323,2015-06-09,10,75
17324,2015-06-10,10,83
17325,2015-06-11,10,81
17326,2015-06-12,10,80
17327,2015-06-13,10,86
17328,2015-06-14,10,110
17329,2015-06-15,10,63
17330,2015-06-16,10,88
17331,2015-06-17,10,75
17332,2015-06-18,10,76
17333,2015-06-19,10,77
17334,2015-06-20,10,89
17335,2015-06-21,10,99
17336,2015-06-22,10,54
17337,2015-06-23,10,80
17338,2015-06-24,10,69
17339,2015-06-25,10,101
17340,2015-06-26,10,83
17341,2015-06-27,10,78
17342,2015-06-28,10,94
17343,2015-06-29,10,66
17344,2015-06-30,10,84
17345,2015-07-01,10,81
17346,2015-07-02,10,75
17347,2015-07-03,10,90
17348,2015-07-04,10,100
17349,2015-07-05,10,89
17350,2015-07-06,10,54
17351,2015-07-07,10,72
17352,2015-07-08,10,101
17353,2015-07-09,10,95
17354,2015-07-10,10,91
17355,2015-07-11,10,84
17356,2015-07-12,10,120
17357,2015-07-13,10,58
17358,2015-07-14,10,83
17359,2015-07-15,10,67
17360,2015-07-16,10,79
17361,2015-07-17,10,87
17362,2015-07-18,10,83
17363,2015-07-19,10,98
17364,2015-07-20,10,69
17365,2015-07-21,10,78
17366,2015-07-22,10,80
17367,2015-07-23,10,99
17368,2015-07-24,10,89
17369,2015-07-25,10,93
